time_utc,t2m_c,d2m_c,skt_c,stl1_c,msl_hpa,sp_hpa,tp_mm,u10,v10,wind10_mps,wind10_direction_deg,u100,v100,wind100_mps,wind100_direction_deg,swvl1,blh
2026-07-22 20:00:00,25.337372,12.6545105,23.657654,26.048492,1017.11,1014.78564,0.0,-1.4603882,-3.8451843,4.1180463,20.780418,-3.513626,-6.4884186,7.3861833,28.32962,0.055710323,280.12115
2026-07-22 21:00:00,24.055267,12.5625305,23.176025,24.025269,1017.5712,1015.2428,0.0,-2.153244,-4.1697235,4.696273,27.197456,-4.4687347,-7.094513,8.392382,32.113983,0.055580184,360.47803
2026-07-22 22:00:00,23.670258,12.67392,22.745026,23.277435,1017.47125,1015.1381,0.0,-2.831314,-3.9941406,4.89952,35.232857,-5.4995575,-6.7790985,8.736029,38.98136,0.06395212,384.55933
2026-07-22 23:00:00,22.604645,12.265961,22.319305,22.245087,1017.38184,1015.044,0.0,-3.2149658,-3.7288055,4.9254885,40.659782,-6.1493225,-6.1757507,8.71908,44.81952,0.063870706,372.15796
2026-07-23 00:00:00,21.950348,12.302643,21.86618,21.693146,1017.1856,1014.84735,0.0,-3.367447,-3.2998962,4.7151346,45.49652,-6.341461,-5.3470917,8.295475,49.82543,0.06380569,345.60352
2026-07-23 01:00:00,21.211487,12.013275,21.432251,21.03238,1017.0769,1014.73364,0.0,-3.3139496,-3.0390167,4.496883,47.4084,-6.2306213,-4.7919617,7.8608065,52.427147,0.06373723,322.93164
2026-07-23 02:00:00,20.679657,12.194611,21.021698,20.554504,1016.86,1014.5156,0.0,-3.2186432,-2.8992615,4.3325524,47.863403,-6.0809174,-4.502289,7.56669,53.45594,0.06367674,309.60254
2026-07-23 03:00:00,20.09671,12.248016,20.669891,20.01001,1016.8069,1014.4621,0.0,-3.1933136,-2.858261,4.2869024,47.99659,-6.0309906,-4.406357,7.470285,53.791275,0.06361891,295.16113
2026-07-23 04:00:00,19.28357,12.199982,20.333405,19.23294,1016.8081,1014.4623,0.0,-3.1678467,-2.8361664,4.2536902,47.9664,-5.984024,-4.372772,7.4129744,53.781967,0.0635812,274.54822
2026-07-23 05:00:00,18.82019,12.213654,20.029022,18.80774,1017.01685,1014.6649,0.0,-3.0029602,-2.852539,4.145326,46.34092,-5.703598,-4.4728394,7.251983,51.877472,0.0635398,259.84204
2026-07-23 06:00:00,19.59842,12.791626,21.16092,19.533783,1017.3656,1015.00806,0.0,-2.8589325,-2.9358978,4.1015882,44.10466,-5.2430115,-4.5589905,6.951736,48.974136,0.06348065,279.92645
2026-07-23 07:00:00,21.206024,13.222992,23.028168,21.13675,1017.72754,1015.376,0.0,-2.9556885,-2.9135437,4.1520896,45.247025,-4.463562,-4.0339355,6.019298,47.76613,0.063388914,321.24683
2026-07-23 08:00:00,23.1445,13.726044,24.893768,23.227386,1017.8063,1015.4541,0.0,-2.9893951,-2.945572,4.1973486,45.3051,-4.168152,-3.8663483,5.6865716,47.04361,0.063235,376.9214
2026-07-23 09:00:00,24.87027,14.155518,26.79184,25.124664,1017.7694,1015.4271,0.0,-2.7741852,-3.1039429,4.164645,41.61862,-3.8862762,-4.0377197,5.605981,43.720932,0.063037634,483.5957
2026-07-23 10:00:00,26.443512,14.711487,28.204681,26.623016,1017.6431,1015.3025,0.0,-2.6760864,-2.6391907,3.767005,45.295486,-3.853485,-3.3323822,5.098261,49.00979,0.059702873,553.3572
2026-07-23 11:00:00,27.624237,14.097107,29.773834,27.951508,1017.2325,1014.89954,0.0,-2.3109283,-2.7315369,3.5993338,40.253487,-3.4145966,-3.372223,4.808794,45.31569,0.05905083,845.0681
2026-07-23 12:00:00,28.658966,13.737732,30.78128,29.250519,1016.605,1014.27704,0.0,-1.7658997,-3.0011444,3.5118825,30.774155,-2.745041,-3.6925812,4.61127,36.733673,0.058325306,1003.8059
2026-07-23 13:00:00,29.295929,13.676544,31.316559,30.380402,1016.5419,1014.21906,0.0,-1.3062439,-3.497223,3.773353,21.050072,-2.2119293,-4.363571,4.9108663,27.134583,0.05757872,1117.0459
2026-07-23 14:00:00,29.657257,13.538055,31.28482,31.167633,1016.0606,1013.7389,0.0,-1.1236572,-3.9171753,4.1213465,16.730545,-1.9787292,-5.013321,5.4177437,21.95327,0.05687356,1213.4089
2026-07-23 15:00:00,29.973602,13.437714,30.850006,31.522247,1015.6819,1013.364,0.0,-1.0850983,-4.178131,4.363338,15.333023,-1.9539795,-5.4431,5.8150706,20.244812,0.056245163,1229.6499
2026-07-23 16:00:00,30.031769,13.039642,29.96524,31.414215,1015.3163,1013.0041,0.0,-1.2874603,-4.4990387,4.720418,16.625565,-2.2475586,-5.9865723,6.4240975,21.014381,0.055736236,1218.5933
2026-07-23 17:00:00,29.782135,12.547638,28.768951,30.890411,1015.17377,1012.86035,0.0,-1.7153015,-4.506195,4.8557696,21.328674,-2.8686981,-6.127777,6.791537,25.400162,0.055322126,1110.8945
2026-07-23 18:00:00,29.04892,12.7341,27.324188,29.99118,1015.20874,1012.89233,0.0,-1.7710266,-4.089966,4.479866,23.808907,-3.3155212,-5.953903,6.8318577,29.264252,0.05501984,936.97974
2026-07-23 19:00:00,27.624817,12.91861,25.379608,28.605804,1015.3237,1013.00653,0.0,-1.99469,-3.714096,4.2255955,28.456398,-3.9292297,-5.799179,7.013849,34.09926,0.054825142,494.88574
2026-07-23 20:00:00,25.29361,12.810516,23.80307,26.222382,1015.4981,1013.1739,0.0,-2.150116,-3.5426178,4.148788,31.13549,-4.43338,-5.893051,7.382682,36.831528,0.05470804,329.2776
2026-07-23 21:00:00,23.70102,12.30484,23.06488,23.79422,1015.9575,1013.6293,0.0,-2.625702,-3.7422333,4.576708,34.817253,-5.162506,-6.335968,8.181897,39.047806,0.054607302,354.34692
2026-07-23 22:00:00,23.174469,12.391266,22.755463,23.06607,1015.97437,1013.64374,0.0,-3.4485931,-3.657959,5.0316267,43.149597,-6.2995453,-6.036911,8.732031,46.126038,0.06280388,430.8169
2026-07-23 23:00:00,22.185211,12.182098,22.27478,22.04477,1015.64185,1013.3075,0.0,-3.9574127,-3.2498627,5.1226215,50.49633,-7.207947,-5.2668915,8.930456,53.779686,0.06274146,420.5349
2026-07-24 00:00:00,21.557465,12.433014,21.852325,21.444183,1015.445,1013.1091,0.0,-4.102051,-2.8845825,5.015463,54.777176,-7.463913,-4.560898,8.748268,58.519676,0.06268318,376.72095
2026-07-24 01:00:00,20.847412,12.528412,21.511627,20.766907,1015.3194,1012.98145,0.0,-4.176544,-2.7772217,5.0169735,56.251923,-7.552063,-4.3106384,8.697624,60.237434,0.062626496,346.7036
2026-07-24 02:00:00,20.217834,12.431854,21.215424,20.192474,1014.67004,1012.32654,0.0,-4.3173676,-2.7940521,5.1438885,56.970695,-7.679352,-4.3007507,8.803522,60.710594,0.06258374,338.10913
2026-07-24 03:00:00,19.55835,12.429413,20.881104,19.608307,1014.2438,1011.90344,0.0,-4.270157,-2.495697,4.9469767,59.62645,-7.529892,-3.8123627,8.441592,63.136375,0.06253068,327.72168
2026-07-24 04:00:00,18.97934,12.501312,20.486176,19.076202,1014.2944,1011.9491,0.0,-4.0073547,-2.2172394,4.580507,60.963867,-7.1407013,-3.2942352,7.865293,65.22609,0.062496528,310.0647
2026-07-24 05:00:00,18.505005,12.285065,20.246979,18.63617,1014.0706,1011.7272,0.0,-3.9342499,-2.3592834,4.588406,58.943687,-7.0134277,-3.4145508,7.80154,64.01422,0.0624602,290.9983
2026-07-24 06:00:00,19.342468,12.610352,21.296387,19.434723,1013.95874,1011.6094,0.0,-3.9416199,-2.4155273,4.6258616,58.50361,-7.000702,-3.5294495,7.84346,63.25656,0.062408224,299.81177
2026-07-24 07:00:00,20.939362,12.917938,23.088043,20.936493,1013.83685,1011.48816,0.0,-3.9359741,-2.0909882,4.459542,62.14863,-6.0247345,-2.8256226,6.658395,64.934326,0.062326513,323.67432
2026-07-24 08:00:00,22.962982,13.167969,25.115082,22.920807,1013.5781,1011.2328,0.0,-3.7372894,-1.7866669,4.143798,64.62266,-5.294052,-2.2243652,5.744276,67.313934,0.06219603,354.32715
2026-07-24 09:00:00,24.838654,13.481293,27.093903,24.87146,1012.9988,1010.66437,0.0,-3.6179047,-1.9271545,4.101391,62.118042,-5.0546265,-2.3636017,5.5807133,65.03198,0.062010214,410.47852
2026-07-24 10:00:00,26.812653,13.966217,28.588654,26.61081,1011.98376,1009.6603,0.0,-3.3466644,-1.7570953,3.7864099,62.49404,-4.7117004,-2.087326,5.156803,66.30251,0.06284718,473.00098
2026-07-24 11:00:00,28.291718,13.555267,30.397736,28.310944,1011.26685,1008.9568,0.0,-2.8143616,-1.4042969,3.17244,63.143707,-4.042633,-1.5770416,4.3515525,68.86868,0.06220656,654.2927
2026-07-24 12:00:00,29.477875,12.990936,31.998077,29.88321,1011.08813,1008.7825,0.0,-1.8925323,-0.74890137,2.1353228,64.507065,-2.8467712,-0.6072235,2.9482074,76.943535,0.061491527,877.17847
2026-07-24 13:00:00,30.025177,13.165436,32.862335,31.253693,1010.0381,1007.7421,0.0,-1.1705475,-1.1636963,1.8960687,130.95993,-1.9503632,-1.0695801,2.3590903,57.381233,0.060745828,1034.8135
2026-07-24 14:00:00,29.573761,14.239227,33.284576,32.326324,1009.28625,1006.9957,0.0,-0.19514465,-1.1681976,1.6393281,102.761406,-0.71051025,-1.209259,1.8487663,116.728165,0.060024157,1241.366
2026-07-24 15:00:00,30.736359,11.734589,33.200836,33.045197,1009.14624,1006.85736,0.0,1.1606445,-0.9363556,1.8489153,234.69327,1.1418152,-1.0866241,2.0758708,240.97182,0.05934772,1018.2903
2026-07-24 16:00:00,29.64566,13.561005,31.868683,33.164337,1008.5181,1006.224,0.0,2.7875824,-0.85032654,3.031806,292.11533,3.4290314,-1.2618256,3.8182952,295.7141,0.058801487,721.2925
2026-07-24 17:00:00,28.740753,14.162201,29.781525,32.3096,1008.47687,1006.1736,0.0,3.616394,-0.8804321,3.7908306,285.81073,4.816269,-1.4509277,5.135132,288.9977,0.058418065,476.41208
2026-07-24 18:00:00,26.854095,15.846344,27.239777,30.589264,1008.97815,1006.66766,0.101447105,3.7674255,0.7850189,4.000189,261.56924,5.394928,0.5770416,5.6722107,268.3213,0.05888007,379.4923
2026-07-24 19:00:00,24.550812,17.427826,24.395538,28.220123,1009.1919,1006.86725,0.0,3.9405823,2.3403625,4.5881853,239.26277,6.4150085,3.205185,7.183078,243.80356,0.06193129,246.80322
2026-07-24 20:00:00,23.074005,18.467377,23.274261,25.95169,1009.6225,1007.29456,0.00023841858,3.9538116,2.2855377,4.569303,239.83408,6.565628,2.614853,7.0706906,248.2971,0.06358634,243.14856
2026-07-24 21:00:00,22.522095,19.613495,22.43341,24.7247,1010.39185,1008.0559,0.11587143,3.4644928,3.4494934,4.8996844,224.92456,5.71817,4.29274,7.1664486,232.92569,0.063939214,312.75977
2026-07-24 22:00:00,22.740082,19.901825,22.19638,23.955536,1010.1781,1007.83905,0.06592274,3.8322449,2.1984558,4.444293,239.50499,6.6344147,3.2024994,7.3985353,244.06625,0.060119674,316.1902
2026-07-24 23:00:00,22.743744,20.343597,21.90213,23.643005,1010.42566,1008.08484,0.014066696,3.3066711,2.5964203,4.240615,231.31665,5.5279236,3.672821,6.686134,236.20166,0.060212106,305.10114
2026-07-25 00:00:00,22.474274,20.229218,21.645538,23.129639,1009.7006,1007.35876,0.0,3.7577057,2.8004913,4.728376,232.34752,6.472687,3.8875275,7.5955043,238.38878,0.060194477,343.5454
2026-07-25 01:00:00,22.256165,20.044403,21.45108,22.721222,1009.58624,1007.2462,0.0,4.796051,2.9038696,5.647006,238.10458,7.992523,4.105438,9.028475,242.42973,0.060183287,429.6189
2026-07-25 02:00:00,22.073944,19.798615,21.377228,22.344482,1009.175,1006.83545,0.0,4.943634,2.4026337,5.5340877,243.38791,8.068176,3.2980042,8.762853,247.40787,0.060186207,437.87866
2026-07-25 03:00:00,22.018341,19.863495,21.298126,22.178162,1008.815,1006.48193,0.0,4.75708,2.2128906,5.284334,244.11299,7.855194,2.925171,8.423031,249.097,0.060179636,434.3274
2026-07-25 04:00:00,22.051605,19.985687,21.1669,22.080292,1008.9406,1006.60144,0.0,4.2203064,2.3918,4.891473,239.47401,7.2276154,3.2145233,7.952213,245.5831,0.060166083,431.48315
2026-07-25 05:00:00,21.904633,19.917389,21.13559,21.874878,1009.0781,1006.7428,0.0,3.4839172,2.9476624,4.607731,228.8141,6.302353,4.018997,7.5206656,237.082,0.060168006,413.0752
2026-07-25 06:00:00,21.793915,19.871399,22.141998,21.646515,1009.3625,1007.0245,0.0,3.4046478,3.169983,4.6916857,226.15854,6.1708984,4.5709686,7.7220707,232.94272,0.06014724,448.31445
2026-07-25 07:00:00,22.207489,19.642334,23.536377,22.079132,1009.18,1006.8471,0.026226044,4.562027,3.1783142,5.589933,234.57487,6.762375,4.1474457,7.9740343,238.01651,0.06006977,522.07837
2026-07-25 08:00:00,22.514252,18.942535,24.974335,22.713654,1009.5675,1007.2325,0.030040741,4.668442,2.4357452,5.306533,242.35242,6.609131,3.0421906,7.3359714,245.2969,0.05990438,592.84937
2026-07-25 09:00:00,22.612396,18.073883,26.365875,23.51175,1009.52563,1007.1917,0.017046928,3.9612427,1.3558044,4.297697,252.1271,5.3331757,1.576767,5.7218866,254.88513,0.059655212,677.74097
2026-07-25 10:00:00,22.704926,17.412567,24.419281,24.708374,1010.2413,1007.9042,0.0014305115,3.245575,0.09303284,3.4279108,271.00778,4.1645203,0.3095703,4.3826456,269.17886,0.066566154,691.20044
2026-07-25 11:00:00,22.762909,16.253296,23.385468,26.81601,1011.1325,1008.7922,0.0052452087,1.5014343,-0.4289856,1.7741444,288.3274,1.8674774,-0.45721436,2.2047505,288.73322,0.066142544,491.66943
2026-07-25 12:00:00,22.965302,15.694153,23.515594,28.310333,1010.8088,1008.4673,0.09453297,1.4011383,-0.4641266,1.583405,281.72,1.5683594,-0.47399902,1.7860916,281.58524,0.06620483,575.2844
2026-07-25 13:00:00,23.0766,15.875671,24.960358,28.678741,1010.8156,1008.47986,0.0063180923,2.5125885,-0.87861633,2.7319803,286.00388,3.022995,-0.9364166,3.2622209,284.65155,0.065840684,836.9365
2026-07-25 14:00:00,23.68161,15.936615,25.17929,28.92276,1011.385,1009.05176,0.0064373016,3.3336182,-2.1042023,3.981782,300.34296,4.265274,-2.6851654,5.0938644,300.4607,0.06549517,943.2344
2026-07-25 15:00:00,23.820343,16.577423,24.767365,28.674225,1011.7906,1009.4553,0.01013279,4.1286316,-3.3666534,5.342414,308.5232,5.483139,-4.5832214,7.1671543,309.30994,0.0652434,947.88086
2026-07-25 16:00:00,23.05655,17.20108,22.79837,27.869171,1011.41156,1009.0753,0.044107437,4.784149,-4.169586,6.3475475,310.88162,6.7171936,-6.016968,9.020873,311.6721,0.06527773,800.8699
2026-07-25 17:00:00,22.161377,17.378021,21.386627,26.212006,1012.2503,1009.90405,0.003695488,4.8049316,-4.309906,6.4587355,311.6618,6.931793,-6.4884186,9.499456,312.97528,0.06532351,760.6355
2026-07-25 18:00:00,21.040558,17.293243,21.134308,25.015167,1012.9503,1010.6016,0.01168251,5.288742,-3.953308,6.6102085,306.45786,7.607437,-6.0130615,9.703929,308.1735,0.06520144,714.1577
2026-07-25 19:00:00,20.111694,17.555939,20.692505,23.507965,1013.29285,1010.9453,0.00023841858,5.600708,-3.6212006,6.674341,302.6719,8.216461,-5.6777954,9.992123,304.572,0.06513659,704.1992
2026-07-25 20:00:00,19.910583,17.589142,20.21872,22.032135,1013.8331,1011.4756,0.0,5.446167,-3.1661072,6.3028574,299.99695,8.048996,-5.0562897,9.508007,302.0869,0.06511764,691.8169
2026-07-25 21:00:00,19.8768,17.460907,20.08136,21.26175,1014.67,1012.3125,0.00023841858,5.575119,-2.6392822,6.179908,294.86856,8.207214,-4.229187,9.242675,297.09497,0.06518249,713.0271
2026-07-25 22:00:00,20.166168,16.884735,19.655823,21.28592,1015.2513,1012.8895,0.0014305115,4.8841553,-1.2772522,5.069989,284.06775,7.5284424,-2.3163452,7.895712,286.9405,0.06451354,728.74927
2026-07-25 23:00:00,20.094666,16.855774,19.744995,21.007599,1015.4219,1013.06604,0.00023841858,4.612747,-1.3804932,4.827254,286.1728,7.064621,-2.3372345,7.452,288.16028,0.06447576,740.6272
